epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2368.24,0.95587,1.03308,1.26809,0.72166,0.67537,0.72134,0.49091,1.08528,1.15365,1.29117,0.000701041,0.000701041,0.000701041
43,2424.53,0.94179,1.03412,1.25793,0.73742,0.66603,0.73033,0.49122,1.08528,1.09365,1.31459,0.000691042,0.000691042,0.000691042
44,2480.82,0.92289,0.98752,1.24247,0.73387,0.66698,0.70875,0.49599,1.05772,1.12023,1.27698,0.000681043,0.000681043,0.000681043
45,2537.05,0.9191,1.00964,1.24749,0.73935,0.68029,0.73525,0.50912,1.07247,1.06447,1.27937,0.000671044,0.000671044,0.000671044
46,2593.37,0.93756,1.00687,1.25733,0.74486,0.69714,0.74789,0.51903,1.07617,1.06174,1.28939,0.000661045,0.000661045,0.000661045
47,2649.67,0.91884,0.99372,1.24531,0.76285,0.66182,0.72776,0.50408,1.07843,1.10925,1.29203,0.000651046,0.000651046,0.000651046
48,2706.02,0.91971,0.97663,1.2414,0.73461,0.67517,0.71786,0.49539,1.08393,1.09622,1.29066,0.000641047,0.000641047,0.000641047
49,2762.24,0.90578,0.97294,1.23829,0.73738,0.64807,0.70983,0.49505,1.07691,1.12928,1.27415,0.000631048,0.000631048,0.000631048
50,2818.45,0.90824,0.96863,1.22569,0.73542,0.67935,0.74199,0.51592,1.06731,1.07224,1.27612,0.000621049,0.000621049,0.000621049
51,2874.62,0.90797,0.96528,1.24122,0.77929,0.6805,0.75121,0.52068,1.06673,1.04114,1.28475,0.00061105,0.00061105,0.00061105
52,2930.96,0.90064,0.9386,1.23091,0.78348,0.64857,0.74278,0.51788,1.08681,1.07385,1.29285,0.000601051,0.000601051,0.000601051
53,2987.25,0.90309,0.94273,1.22606,0.80298,0.65711,0.74416,0.52388,1.06909,1.04822,1.2773,0.000591052,0.000591052,0.000591052
54,3043.66,0.89857,0.95061,1.23174,0.77509,0.69543,0.74092,0.51652,1.05811,1.04821,1.26641,0.000581053,0.000581053,0.000581053
55,3099.84,0.87776,0.93746,1.21251,0.76285,0.67818,0.73081,0.51681,1.02962,1.06813,1.2441,0.000571054,0.000571054,0.000571054
56,3155.95,0.87905,0.91263,1.21709,0.7732,0.66962,0.73431,0.51879,1.03594,1.06559,1.26383,0.000561055,0.000561055,0.000561055
57,3212.29,0.87354,0.90324,1.21654,0.79361,0.6691,0.74109,0.51617,1.06331,1.05929,1.28612,0.000551056,0.000551056,0.000551056
58,3268.54,0.87297,0.90133,1.21248,0.78112,0.68014,0.75237,0.53139,1.03986,1.00366,1.26189,0.000541057,0.000541057,0.000541057
59,3324.74,0.86326,0.88499,1.19825,0.77268,0.69232,0.74497,0.52218,1.04583,1.02553,1.2647,0.000531058,0.000531058,0.000531058
60,3380.83,0.85454,0.87387,1.19833,0.76805,0.69317,0.74246,0.52508,1.04476,1.03468,1.25915,0.000521059,0.000521059,0.000521059
61,3436.78,0.8583,0.88106,1.1957,0.76396,0.70597,0.75067,0.52264,1.05513,0.99971,1.27649,0.00051106,0.00051106,0.00051106
62,3492.77,0.83949,0.84826,1.19176,0.78356,0.69505,0.7491,0.5319,1.01828,1.02982,1.25991,0.000501061,0.000501061,0.000501061
63,3548.94,0.84782,0.87278,1.19669,0.76438,0.70982,0.75538,0.53238,1.03338,0.99457,1.26103,0.000491062,0.000491062,0.000491062
64,3605.29,0.85113,0.86366,1.19118,0.77972,0.67733,0.74958,0.52857,1.05945,0.9914,1.28634,0.000481063,0.000481063,0.000481063
65,3661.56,0.8365,0.86444,1.19088,0.77519,0.69345,0.74633,0.53018,1.04484,0.98959,1.27322,0.000471064,0.000471064,0.000471064
66,3717.68,0.82937,0.83207,1.18149,0.79952,0.6855,0.75845,0.53891,1.02072,0.98558,1.25585,0.000461065,0.000461065,0.000461065
67,3774.17,0.82894,0.8313,1.17732,0.77519,0.69887,0.75937,0.53954,1.01236,0.99892,1.2523,0.000451066,0.000451066,0.000451066
68,3830.37,0.82953,0.82288,1.18372,0.76621,0.69574,0.75478,0.53351,1.03195,0.99302,1.26692,0.000441067,0.000441067,0.000441067
69,3886.64,0.81458,0.82001,1.17303,0.77983,0.70097,0.75512,0.53699,1.02518,0.98432,1.2724,0.000431068,0.000431068,0.000431068
70,3942.89,0.82196,0.81076,1.17858,0.79555,0.70588,0.76013,0.5419,1.03551,0.98653,1.26183,0.000421069,0.000421069,0.000421069
71,3999.3,0.80611,0.77801,1.1622,0.82023,0.67511,0.75155,0.53054,1.03647,0.99327,1.26321,0.00041107,0.00041107,0.00041107
72,4055.6,0.8193,0.8142,1.17773,0.79319,0.70677,0.75679,0.53097,1.03605,0.98312,1.26634,0.000401071,0.000401071,0.000401071
73,4111.82,0.81484,0.81955,1.16519,0.81307,0.69804,0.76332,0.54054,1.02583,0.96827,1.25036,0.000391072,0.000391072,0.000391072
74,4168.02,0.80187,0.79211,1.1573,0.80081,0.69332,0.75615,0.53141,1.03423,0.98235,1.27199,0.000381073,0.000381073,0.000381073
75,4224.18,0.81758,0.78703,1.17108,0.79689,0.66879,0.75445,0.52386,1.05924,1.02534,1.28022,0.000371074,0.000371074,0.000371074
76,4280.32,0.80997,0.78024,1.16723,0.83171,0.68219,0.76118,0.54205,1.03144,0.96596,1.25901,0.000361075,0.000361075,0.000361075
77,4336.68,0.78832,0.75234,1.15666,0.7776,0.70308,0.76289,0.53658,1.03561,0.97641,1.26419,0.000351076,0.000351076,0.000351076
78,4392.9,0.7758,0.76514,1.15339,0.77953,0.71511,0.76928,0.54857,1.00491,0.95338,1.24731,0.000341077,0.000341077,0.000341077
79,4449.22,0.77572,0.75485,1.14618,0.7793,0.69986,0.74945,0.53694,1.01235,0.98651,1.25901,0.000331078,0.000331078,0.000331078
80,4505.53,0.77234,0.73452,1.14416,0.79136,0.70546,0.7616,0.54097,1.01551,0.97536,1.2496,0.000321079,0.000321079,0.000321079
81,4561.94,0.77567,0.74224,1.13794,0.80341,0.69725,0.74916,0.53315,1.02125,0.99709,1.25812,0.00031108,0.00031108,0.00031108
82,4618.23,0.75402,0.73962,1.14074,0.77832,0.71467,0.76209,0.53825,1.01982,0.95336,1.25704,0.000301081,0.000301081,0.000301081
83,4674.55,0.76785,0.73821,1.14093,0.76359,0.72582,0.75294,0.5301,1.02698,0.98892,1.27137,0.000291082,0.000291082,0.000291082
84,4730.86,0.75757,0.73106,1.13855,0.81555,0.67585,0.75167,0.53358,1.01313,0.97834,1.25895,0.000281083,0.000281083,0.000281083
85,4787.26,0.76085,0.72921,1.14578,0.79569,0.6722,0.74175,0.5262,1.04354,1.00789,1.28197,0.000271084,0.000271084,0.000271084
86,4843.57,0.75645,0.71245,1.13044,0.79869,0.68305,0.751,0.54087,1.01416,0.96986,1.26072,0.000261085,0.000261085,0.000261085
87,4900.08,0.74747,0.70596,1.13428,0.80782,0.68942,0.75771,0.53249,1.03782,0.99707,1.27655,0.000251086,0.000251086,0.000251086
88,4956.27,0.74177,0.71251,1.12889,0.79974,0.69734,0.761,0.54557,1.01955,0.96038,1.26272,0.000241087,0.000241087,0.000241087
89,5012.64,0.74659,0.6931,1.13181,0.79992,0.69788,0.76116,0.54364,1.0341,0.9503,1.27503,0.000231088,0.000231088,0.000231088
90,5069.06,0.74603,0.70263,1.12652,0.81222,0.68395,0.75138,0.5431,1.02302,0.98142,1.27178,0.000221089,0.000221089,0.000221089
91,5125.42,0.73926,0.69785,1.12219,0.80814,0.6821,0.74763,0.54231,1.01752,0.97918,1.26785,0.00021109,0.00021109,0.00021109
92,5181.72,0.7208,0.6786,1.11095,0.81378,0.67661,0.74964,0.53736,1.00054,1.01695,1.25383,0.000201091,0.000201091,0.000201091
93,5238,0.73356,0.68157,1.12106,0.80455,0.68365,0.74435,0.54329,1.02614,0.96848,1.27623,0.000191092,0.000191092,0.000191092
94,5294.56,0.72966,0.67846,1.12267,0.78367,0.70902,0.75128,0.54364,1.02413,0.96705,1.27585,0.000181093,0.000181093,0.000181093
95,5350.8,0.72807,0.67648,1.1157,0.80442,0.70149,0.75058,0.5405,1.01591,0.97531,1.26349,0.000171094,0.000171094,0.000171094
96,5407.22,0.70504,0.65341,1.09981,0.79077,0.70206,0.75245,0.54678,1.00374,0.97586,1.24684,0.000161095,0.000161095,0.000161095
97,5463.54,0.71678,0.66418,1.11079,0.82034,0.67183,0.74846,0.54005,1.02299,0.98756,1.26639,0.000151096,0.000151096,0.000151096
98,5519.78,0.70709,0.65059,1.10461,0.79356,0.71035,0.75271,0.53706,1.0105,0.97613,1.25203,0.000141097,0.000141097,0.000141097
99,5576.1,0.70515,0.63901,1.10436,0.81273,0.68318,0.74884,0.53945,1.00291,0.97925,1.25249,0.000131098,0.000131098,0.000131098
100,5632.24,0.69432,0.63496,1.09571,0.81495,0.69542,0.75157,0.54264,1.00553,0.97923,1.25413,0.000121099,0.000121099,0.000121099
101,5688.73,0.63509,0.51566,1.05569,0.79637,0.70771,0.75013,0.54223,1.01602,0.9789,1.27092,0.0001111,0.0001111,0.0001111
102,5743.99,0.61536,0.46718,1.04058,0.79064,0.7015,0.7432,0.54057,1.0093,0.9759,1.27459,0.000101101,0.000101101,0.000101101
103,5799.34,0.60536,0.45785,1.03188,0.80442,0.69169,0.74898,0.5404,1.00952,0.97707,1.2793,9.1102e-05,9.1102e-05,9.1102e-05
