epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,4770.47,1.53079,1.81738,1.60299,0.62056,0.37665,0.38427,0.21224,2.11477,2.06994,2.33022,0.000517059,0.000517059,0.000517059
56,4857.33,1.49292,1.76484,1.58225,0.62371,0.39708,0.3984,0.2171,2.1429,2.04207,2.36838,0.00050606,0.00050606,0.00050606
57,4947.95,1.49248,1.78003,1.59073,0.65334,0.35616,0.39272,0.22009,2.12513,2.04234,2.35275,0.000495062,0.000495062,0.000495062
58,5039.23,1.49684,1.7658,1.5849,0.65995,0.37439,0.40064,0.22692,2.09971,1.99077,2.36502,0.000484063,0.000484063,0.000484063
59,5130.21,1.48878,1.75459,1.57864,0.64083,0.37365,0.39735,0.22412,2.08963,1.99955,2.29335,0.000473064,0.000473064,0.000473064
60,5219.26,1.50004,1.74257,1.57915,0.64144,0.38511,0.41167,0.23634,2.09664,1.97281,2.31368,0.000462065,0.000462065,0.000462065
61,5307.43,1.48145,1.75257,1.57184,0.66227,0.36384,0.41042,0.23126,2.10847,2.0469,2.35177,0.000451066,0.000451066,0.000451066
62,5395.2,1.4771,1.73368,1.57488,0.66462,0.3741,0.40903,0.23114,2.10817,1.99071,2.34133,0.000440067,0.000440067,0.000440067
63,5484.32,1.46079,1.69982,1.56858,0.68204,0.36139,0.40349,0.22808,2.11116,2.02138,2.36601,0.000429068,0.000429068,0.000429068
64,5573.18,1.47761,1.7161,1.57196,0.6848,0.38168,0.4101,0.23205,2.10646,1.98136,2.36386,0.000418069,0.000418069,0.000418069
65,5661.05,1.46865,1.72167,1.56408,0.65049,0.39672,0.40825,0.22667,2.11445,2.00653,2.30253,0.00040707,0.00040707,0.00040707
66,5747.93,1.44301,1.66286,1.54009,0.648,0.3881,0.40421,0.22683,2.1119,2.01902,2.35929,0.000396071,0.000396071,0.000396071
67,5835.88,1.44283,1.66424,1.54557,0.66762,0.38751,0.41054,0.23221,2.11673,1.98353,2.35008,0.000385073,0.000385073,0.000385073
68,5924.39,1.43092,1.65764,1.53767,0.6431,0.39911,0.41239,0.23522,2.09572,1.99822,2.34612,0.000374074,0.000374074,0.000374074
69,6013.53,1.43258,1.6262,1.53365,0.65023,0.39463,0.41149,0.23308,2.07815,1.95415,2.32555,0.000363075,0.000363075,0.000363075
70,6100.79,1.42926,1.64235,1.54202,0.71048,0.35634,0.41464,0.23372,2.0941,1.94594,2.30082,0.000352076,0.000352076,0.000352076
71,6186.79,1.42953,1.6372,1.53473,0.6518,0.38627,0.41574,0.23453,2.10107,1.98139,2.31907,0.000341077,0.000341077,0.000341077
72,6274.27,1.42653,1.63946,1.53031,0.66645,0.38962,0.41543,0.23569,2.09284,1.96788,2.32568,0.000330078,0.000330078,0.000330078
73,6361.9,1.41792,1.61961,1.52297,0.66908,0.38531,0.41727,0.23801,2.09849,1.9635,2.31315,0.000319079,0.000319079,0.000319079
74,6450.91,1.40413,1.59316,1.51205,0.70116,0.3831,0.42433,0.23786,2.09986,1.9523,2.3553,0.00030808,0.00030808,0.00030808
75,6538.6,1.4078,1.59901,1.51635,0.65026,0.38979,0.41557,0.23379,2.10598,1.96689,2.37302,0.000297081,0.000297081,0.000297081
76,6625.97,1.39876,1.59345,1.51132,0.70307,0.37944,0.4184,0.2376,2.08505,1.94964,2.34852,0.000286083,0.000286083,0.000286083
77,6715.19,1.38752,1.56311,1.5098,0.66497,0.39751,0.42416,0.24068,2.10266,1.96115,2.34768,0.000275084,0.000275084,0.000275084
78,6803.44,1.38741,1.5496,1.49251,0.66674,0.39498,0.41998,0.23889,2.09925,1.96821,2.33919,0.000264085,0.000264085,0.000264085
79,6891.84,1.39117,1.55283,1.49633,0.6441,0.39547,0.41881,0.23843,2.10507,1.96316,2.3221,0.000253086,0.000253086,0.000253086
80,6980.46,1.38798,1.55758,1.49857,0.66677,0.39118,0.42162,0.24551,2.10044,1.94464,2.34102,0.000242087,0.000242087,0.000242087
81,7067.49,1.39224,1.55734,1.50023,0.62741,0.41917,0.42332,0.24217,2.1068,1.947,2.36259,0.000231088,0.000231088,0.000231088
82,7155.15,1.38718,1.57023,1.51185,0.64307,0.39918,0.41786,0.242,2.10008,1.95293,2.34789,0.000220089,0.000220089,0.000220089
83,7244.23,1.36501,1.52732,1.48679,0.66066,0.39514,0.41954,0.24127,2.09049,1.97189,2.34249,0.00020909,0.00020909,0.00020909
84,7332.61,1.36466,1.51351,1.48347,0.63284,0.41358,0.4159,0.24209,2.07969,1.96888,2.32765,0.000198091,0.000198091,0.000198091
85,7421.15,1.3656,1.51153,1.48279,0.65924,0.39712,0.42369,0.24562,2.0792,1.96394,2.31166,0.000187092,0.000187092,0.000187092
86,7506.32,1.36271,1.50999,1.48355,0.62787,0.42286,0.42294,0.24364,2.08664,1.95377,2.32497,0.000176094,0.000176094,0.000176094
87,7593.39,1.35041,1.48805,1.46866,0.65177,0.40068,0.42165,0.24325,2.10111,1.93851,2.33432,0.000165095,0.000165095,0.000165095
88,7682.19,1.34898,1.49154,1.46861,0.71012,0.36855,0.42757,0.24456,2.09667,1.94276,2.3443,0.000154096,0.000154096,0.000154096
89,7768.76,1.34066,1.48698,1.47299,0.70691,0.37011,0.42456,0.24631,2.09862,1.93496,2.3375,0.000143097,0.000143097,0.000143097
90,7853.13,1.33928,1.48098,1.46371,0.67321,0.39331,0.43031,0.24772,2.08895,1.93388,2.35241,0.000132098,0.000132098,0.000132098
91,7936.55,1.28459,1.35223,1.4569,0.6826,0.39435,0.42292,0.24513,2.10018,1.93334,2.35537,0.000121099,0.000121099,0.000121099
92,8017.39,1.26656,1.30932,1.43793,0.72599,0.37415,0.42659,0.24616,2.09461,1.9421,2.34916,0.0001101,0.0001101,0.0001101
93,8098.27,1.24584,1.27868,1.42455,0.71566,0.38375,0.43398,0.24826,2.09349,1.93589,2.36595,9.91012e-05,9.91012e-05,9.91012e-05
94,8179.81,1.24563,1.28038,1.42318,0.46485,0.4103,0.43537,0.25145,2.09588,1.9221,2.37563,8.81023e-05,8.81023e-05,8.81023e-05
95,8260.15,1.23859,1.26471,1.42251,0.6903,0.39693,0.43446,0.25123,2.08637,1.91796,2.37832,7.71034e-05,7.71034e-05,7.71034e-05
96,8344.16,1.2365,1.26594,1.41678,0.71758,0.38603,0.438,0.25243,2.08673,1.91766,2.38883,6.61045e-05,6.61045e-05,6.61045e-05
97,8425.17,1.22669,1.25657,1.41445,0.68519,0.39639,0.4364,0.25309,2.07817,1.91762,2.369,5.51056e-05,5.51056e-05,5.51056e-05
98,8505.17,1.22272,1.25373,1.41742,0.70705,0.38971,0.43889,0.25256,2.07872,1.92016,2.36747,4.41067e-05,4.41067e-05,4.41067e-05
99,8584.4,1.20396,1.23632,1.39394,0.68468,0.40444,0.43832,0.25281,2.08218,1.91923,2.37064,3.31078e-05,3.31078e-05,3.31078e-05
100,8662.66,1.22496,1.26124,1.41593,0.6959,0.39575,0.43801,0.25252,2.08583,1.92094,2.37527,2.21089e-05,2.21089e-05,2.21089e-05
